Campaign	Event	SampleNr	StartTime	EndTime	TimeFlag	Station	AreaType	StartLat	StartLon	EndLat	EndLon	PosFlag	Datum	WaterDepth	RefDepth	SDepth	SDepthFlag	Gear	Number	Parameter	Matrix	RepNr	Value	Unit	DetlimFlag	QualityFlag	Method	AnalysisDate	Project	Remarks	Acknowledgments
BE2010/06B	2010-03-09 05:22	76992	2010-03-09 05:22		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	30.0306	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/06B	2010-03-09 05:22	76940	2010-03-09 05:22		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	1.4	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/06B	2010-03-09 05:22	76992	2010-03-09 05:22		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	29	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/06B	2010-03-09 05:22	76940	2010-03-09 05:22		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	16.33	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/06B	2010-03-09 05:22	76940	2010-03-09 05:22		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	2.41	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76958	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	9.9	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	29	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	4.7	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	95	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76958	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	23.94	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76958	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	24.4	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.57	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.56	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	3.2	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76958	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	29.5682	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	1.1	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76958	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	5.4	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	71.6	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-19 09:54	76906	2010-04-19 09:54		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	7.9	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76962	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	1.2	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	14	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	1.9	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	13.9	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76962	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	1.695	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76962	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	1.9	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.2	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.29	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	1.8	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76962	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	32.6423	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	0.53	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76962	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	1.32	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	19.5	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 06:30	76910	2010-04-20 06:30		Replaced	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	3.7	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76964	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	4	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	13	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	2.9	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	36	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76964	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	0.59	µmol/l	<	Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76964	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	0.59	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.18	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.37	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	3	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76964	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	32.8341	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	0.6	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76964	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	1.1	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	10.67	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-20 08:50	76912	2010-04-20 08:50		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	5.9	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76961	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	5.1	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	22	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	3.6	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	51	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76961	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	5.175	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76961	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	5.4	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.4	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.45	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	2.9	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76961	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	31.5538	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	0.84	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76961	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	2.4	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	112.45	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/10A	2010-04-23 07:54	76909	2010-04-23 07:54		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	6.5	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76973	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	0.38	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	15	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	2	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	16.5	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76973	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	0.35	µmol/l	<	Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76973	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	0.35	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.19	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.25	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	1.6	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76973	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	30.4676	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	0.77	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76973	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	0.6	µmol/l	<	Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	20.47	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 09:45	76921	2010-07-12 09:45		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	3.6	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76970	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	4.4	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	11	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	2.1	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	26	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76970	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	3.1	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76970	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	3.6	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.23	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.19	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	1.29	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76970	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	30.1279	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	1.4	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76970	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	3.9	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	18.8	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-12 14:00	76918	2010-07-12 14:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	3.39	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76974	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	4.9	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	3.2	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	1.9	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	29	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76974	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	6.55	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76974	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	7	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.07	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.33	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	2	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76974	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	31.7694	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	2.3	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76974	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI10		SLCA	DI	1	8.9	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		SUSP	PA	1	5.9	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 03:49	76922	2010-07-14 03:49		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI5		TOC	TO	1	3.9	mg/l		Acceptable	24		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76976	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		AMON	DI	1	2.9	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		CPHL	PA	1	3.9	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		DOC	DI	1	1.42	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		NTOT	DI	1	21	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76976	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		NTRA	DI	1	0.916	µmol/l		Acceptable	4		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76976	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		NTRZ	DI	1	1.16	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PHATL	PA	1	0.072	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PN	PA	1	0.112	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		POC	PA	1	0.78	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76976	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI10		PSAL	TO	1	32.0517	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2010/19A	2010-07-14 19:14	76924	2010-07-14 19:14		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI5		PTOT	DI	1	0.75	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
